commit_hash,author_date_unix_timestamp,author_date,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug
04f27de2704e8db0094b4a215e4bd9f8ebba493c,1500477176,Wed Jul 19 18:12:56 2017 +0300,false,1,1,1,0,1,0,1140,48,0.745416666666667,35,3178,2.34153158188932,1294,false
8da26e5492111112d675d3512f6fdc90e99b6b42,1500454178,Wed Jul 19 16:49:38 2017 +0800,false,1,1,1,0,3,0,524,43,1.88778935185185,6,2,1.52972011894179,2,false
cc2d0ac974fd13f620859cf596d7637108d9ca73,1500451826,Wed Jul 19 18:10:26 2017 +1000,false,1,1,1,0,11,0,463,45,15.2835069444444,34,7976,1.0654300092011,1992,true
62b8a67913cf5bcffa260d3586339c5607402147,1500412772,Wed Jul 19 00:19:32 2017 +0300,false,1,2,2,0.985228136034252,4,0,749.5,48,0.120763888888889,68,3176.5,7.98203701263951,1293,false
5f5672e97e3cf99afbc7c2349b2bffc6fb0dba88,1500403977,Tue Jul 18 21:52:57 2017 +0300,false,1,1,1,0,6,1,353,48,14.6327662037037,33,3175,1.06833977841776,1291,false
fad97ae497fc2417cfaa22d2b1a0c28f421c6f9d,1500400699,Tue Jul 18 20:58:19 2017 +0300,false,1,1,1,0,3,0,1135,48,0.0130555555555556,33,3174,77.5957446808511,1290,false
114a56b593a377f5813b5e9bfd184280898977b9,1500399571,Tue Jul 18 20:39:31 2017 +0300,false,1,5,6,1.37785866709064,5,7,432.666666666667,48,120.142287808642,79,3170.5,1.00293286448027,1289,false
9e80c78a4b2264d45562224e9043fb7087c66018,1500390190,Tue Jul 18 18:03:10 2017 +0300,false,1,1,1,0,0,0,414,48,6.18511574074074,18,3167,1.16167846195878,1283,false
60e0774fa562d37f1a819274c4cf639c653ef49b,1500372232,Tue Jul 18 20:03:52 2017 +1000,false,1,3,3,1.03852267053955,168,6,284.333333333333,44,47.9587075617284,9,7974,1.00954120732397,24,false
146418d483769c875d7ef907b473faf5a6736280,1500360492,Tue Jul 18 16:48:12 2017 +1000,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
a13bda95eecfc11c04e3cbf35e0173e6a91c797a,1500341276,Tue Jul 18 11:27:56 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
e6fdbc62c1d85839ce7242b095694d7b24d05104,1500292751,Mon Jul 17 21:59:11 2017 +1000,false,2,2,2,0.91829583405449,36,7,188,48,0.0362152777777778,15,7971.5,21.7094918504314,1699,true
e68f47dcc359e1076912b2ef9ab1d878596a5175,1500291073,Mon Jul 17 19:31:13 2017 +0800,false,1,1,1,0,5,0,517,43,131.308275462963,5,1,1.00761566623638,1,false
3af5dd6c0d4867de9d3e8966a0bf1e2404faefe4,1500290204,Mon Jul 17 21:16:44 2017 +1000,false,1,1,2,1,0,0,702,48,1.53008101851852,83,7969.5,10.225693376203,1698,false
cc9e34ddb7be7979acc9dfa1fc15548aafc31d52,1500289622,Mon Jul 17 21:07:02 2017 +1000,false,2,2,3,1.44624101402488,48,9,172.666666666667,48,0.0152932098765432,21,7967,27.6917694667753,1696,true
530858f3da0de3fb2a9ecfe3be4cd275af8115a1,1500288979,Mon Jul 17 20:56:19 2017 +1000,false,1,3,7,2.14106951783377,6,2,123.428571428571,48,1.6410582010582,82,7962,1.14477567343604,1694,true
04e906d1049fcbfe59521ed3d9fcb1eec8e84739,1500286944,Mon Jul 17 20:22:24 2017 +1000,false,2,2,2,0.991703308372582,30,0,184.5,48,0.0174421296296296,12,7957.5,43.9993364299934,1687,true
055d9634eebaf313a04b7dfea227aec89bc991f0,1500285770,Mon Jul 17 18:02:50 2017 +0800,false,1,1,1,0,4,5,2825,48,13.2646296296296,56,0,0,0,false
fcdea98b149feee93dc4e755afe7959f709b0d5f,1500285437,Mon Jul 17 19:57:17 2017 +1000,false,2,6,11,2.99154483310941,84,22,204.090909090909,48,0.613871001683502,104,7951,1.17615068722451,1686,true
01d6eb2505dce868354d87ee5236bafff72350de,1500280018,Mon Jul 17 18:26:58 2017 +1000,false,1,4,16,3.71537595167226,85,185,192,48,2.79060836226852,127,7937.5,1.07070526331469,1676,true
9cb7291d908183813e7fc8a318d8275806975c83,1500276997,Mon Jul 17 17:36:37 2017 +1000,false,1,3,11,3.15399229192391,56,114,305.454545454545,48,1.66774831649832,142,7924,1.12441601138369,1660,true
54343ed1fc935d54133159db0bd359b53366a746,1500274135,Mon Jul 17 16:48:55 2017 +1000,false,1,4,15,3.52421186317755,104,154,177.733333333333,48,2.82112422839506,144,7911,1.0750313103744,1649,true
ed27f5745b9ffc64d474d39cd693e36f1a6f1d58,1500269519,Mon Jul 17 15:31:59 2017 +1000,false,1,3,4,1.21856175047959,61,35,184.75,48,2.87800925925926,32,7901.5,1.18546026170497,1634,true
5bf8b189056e10ac65ac7b61bf7f33bcf7ef067f,1500073424,Fri Jul 14 16:03:44 2017 -0700,false,1,1,1,0,5,1,154,48,1.93775462962963,6,12,1.51606121059359,1,false
6e5cf57559780623212b7163cdcc72edc4fa5c39,1500030935,Fri Jul 14 21:15:35 2017 +1000,false,2,2,2,0.76420450650862,15,3,98.5,48,0.00418981481481481,6,7898.5,180.005524861878,1630,true
6b226a89b4ae2dd0a54d38956adccdbb6bfe9867,1500030573,Fri Jul 14 21:09:33 2017 +1000,false,2,5,7,1.64839176947524,96,10,260.142857142857,48,18.5848941798942,101,7894,1.71054263124924,1629,true
787641ea160bb0dc1fc0d3a520a4d1dbda490b34,1500027308,Fri Jul 14 20:15:08 2017 +1000,false,3,8,10,1.91295515909811,90,1,223,48,51.4327268518519,131,7885.5,1.08233340074355,1173,true
388606710e340ec07441c103aaac5c6131266f80,1500023382,Fri Jul 14 19:09:42 2017 +1000,false,1,3,12,3.44433505100281,131,2,132.583333333333,48,9.90450231481482,57,7874.5,3.39624997607537,1617,false
78abac12f17fa2767b943846d738cc9e51fc9cde,1500020348,Fri Jul 14 18:19:08 2017 +1000,false,1,2,6,2.30164401379211,106,0,152,48,20.4723013117284,58,7865.5,1.03941909185406,1605,true
fd735406e2ee38e1fdde7224428722b4de85762a,1500016659,Fri Jul 14 17:17:39 2017 +1000,false,1,7,15,3.30704212139551,212,9,258.866666666667,48,38.0046967592593,191,7855,1.02445941731408,1599,true
28d66f46a524412d1c8bb26a0b21a80ab28a47ba,1500008896,Fri Jul 14 15:08:16 2017 +1000,false,1,3,12,3.09983139817172,145,25,156.583333333333,48,41.2292978395062,105,7841.5,1.00385255625303,1584,true
2b020e8bc686fda4a58cec43ebe579a3d44fad7c,1499999090,Fri Jul 14 12:24:50 2017 +1000,false,1,3,4,1.1188582773151,64,24,369.75,48,0.635300925925926,89,7833.5,1.81982146110403,1572,true
599067b30c217840342cd42da140a0564bd8f2bd,1499945303,Thu Jul 13 21:28:23 2017 +1000,false,1,3,6,2.21938850929572,62,3,154,48,54.392918595679,65,7828.5,1.00411837105526,1568,true
7e07fa45873857b6ad6400d90be900364d7b3a46,1499944200,Thu Jul 13 21:10:00 2017 +1000,false,1,4,8,2.26787477329216,84,23,218.75,48,1.4067578125,126,7821.5,1.53225166117636,1562,true
ae861b34f972caef440e335bd8e6ac0acedf05a3,1499941069,Thu Jul 13 20:17:49 2017 +1000,false,1,1,4,1.84712802861126,44,0,0,1,0,0,7815.5,0,1554,false
57535337a7874e257d2e54699cc4b390a8f843f5,1499937413,Thu Jul 13 19:16:53 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3ce940e797adb3254753ab0b372d604188945740,1499923073,Thu Jul 13 15:17:53 2017 +1000,false,4,14,18,1.5947643203603,39,78,379.333333333333,48,25.7752160493827,478,7804.5,1.0558286671772,1991,false
d56f2a045163272bc1081ec6a2c60ecb10006177,1499920013,Thu Jul 13 14:26:53 2017 +1000,false,1,1,1,0,5,1,58,48,9.03133101851852,2,7795,1.11072565028892,0,false
5e0ebcfc92ec3badc1b65efd22ae71e73081f269,1499907792,Thu Jul 13 11:03:12 2017 +1000,false,1,1,1,0,0,0,24,45,11.1337268518519,1,7794,1.0898171846055,8,false
3b0f079c99aa05e039c25da712024369d7e97c10,1499906002,Thu Jul 13 10:33:22 2017 +1000,false,6,48,85,5.45141252685533,854,866,496.894117647059,48,2.85723175381264,1937,7751,1.02242754223164,1989,true
e5a5c0d0404544a7729e41b80403d39ed1241a48,1499855796,Wed Jul 12 13:36:36 2017 +0300,false,2,2,2,0.976310287200458,41,21,228.5,48,4.1637962962963,18,3165.5,13.7138199207023,1282,true
0aa3752b4858445d88144b918e9eeac4ea0ac284,1499852382,Wed Jul 12 12:39:42 2017 +0300,false,1,7,7,2.22158459163801,73,25,1032.28571428571,48,2.86265542328042,318,3161,1.0720327858626,574,true
7fb405a0117947b19c99ab9b5c7e99e896546506,1499852041,Wed Jul 12 19:34:01 2017 +1000,false,2,2,2,0.99613448350958,48,4,753.5,48,5.10528935185185,70,7707.5,1.14690646275082,1505,true
32c0d2d49d6dcff147d57ff48c8fc89e843b5369,1499846831,Wed Jul 12 18:07:11 2017 +1000,false,2,2,2,0.426228656998145,16,2,601,48,0.150653935185185,18,7705.5,4.86508936106745,1504,true
37fdb5d8c7c378d2d7d67819f0fcefda62a48b96,1499844648,Wed Jul 12 17:30:48 2017 +1000,false,1,3,3,0.292928858627516,72,80,731.333333333333,48,0.630192901234568,75,7703,8.27418915892931,1503,false
38fce158addbc2f95c6b1244d6cda797f573ef82,1499840795,Wed Jul 12 16:26:35 2017 +1000,false,1,1,1,0,56,0,120,1,1.83631944444444,1,7701,1.54456756041296,1161,false
4d13d70dfcde188dc29f5b5c3a68ecddeefdb6c0,1499840384,Wed Jul 12 16:19:44 2017 +1000,false,2,7,7,1.90242536259114,99,50,835.285714285714,48,0.0392361111111111,253,7697,9.27018240924688,1500,true
31201affbfd450d5fdb8358e13eff26de2ea685b,1499836429,Wed Jul 12 15:13:49 2017 +1000,false,2,10,17,3.15072892369113,136,62,444.882352941176,48,36.8880712145969,318,7685,1.9104303050271,1494,true
21b3b9d7fae331c15831a515b1cd88a8bc49ed48,1499830461,Wed Jul 12 13:34:21 2017 +1000,false,2,6,6,1.20200721382018,72,19,792,48,15.3309104938272,182,7673.5,1.20321489829091,1479,true
517fa10d0f15d4702888892e6cdb866474422784,1499827245,Wed Jul 12 12:40:45 2017 +1000,false,2,5,5,1.12983561901984,61,9,816,48,25.575025462963,182,7668,1.65079010673753,1474,true
d5bb984b19e9e3125f5d8d76999627f021084083,1499799175,Tue Jul 11 11:52:55 2017 -0700,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8a21b183f906adc1359ebeedf11c85485664e247,1499799014,Tue Jul 11 11:50:14 2017 -0700,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
69209b58a7b09f3d8f97999c3e894feee83b7e0b,1499797180,Tue Jul 11 11:19:40 2017 -0700,true,1,1,1,0,0,0,757,45,4.76599537037037,421,1764,1.20981975899869,26,false
bd8d68d3ad9211d20a292dcadce2fa8c9bb477f6,1499795963,Tue Jul 11 10:59:23 2017 -0700,false,2,2,2,0.811278124459133,2,2,48.5,1,12.1180497685185,3,125.5,1.04174909738849,79,false
0dcab0b4bf4bbb4bf373be9b4035f1a2c8aab4fb,1499775354,Tue Jul 11 22:15:54 2017 +1000,false,2,4,4,1.65757223512614,90,34,1156.25,48,31.5635792824074,211,7663.5,1.00795505764135,1470,true
20b8c7072719720024c51ebb5d840efd0da4def4,1499769633,Tue Jul 11 20:40:33 2017 +1000,false,2,5,6,1.33482721601372,40,36,535.833333333333,48,21.2992611882716,167,7658.5,1.71145583478296,1467,true
caabd35d3ca9661577dc0d793a05ccdc1b5bb821,1499765107,Tue Jul 11 19:25:07 2017 +1000,false,1,3,5,0.884294209276819,55,47,372.8,48,-0.0304282407407408,34,7653,1.27760946733304,1463,true
745849b19d285f32995c3722fe565bcaa8bb0ee4,1499755470,Tue Jul 11 16:44:30 2017 +1000,false,1,1,1,0,10,4,551,43,125.109166666667,22,7650,1.0079930194297,1986,true
749cb01fe640df2b396126831aaa880980d48cf2,1499755231,Tue Jul 11 16:40:31 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
04ad1f23dcb118e5f10e7363a0b089a5f320e14e,1499755158,Tue Jul 11 16:39:18 2017 +1000,false,1,1,1,0,1,1,1185,48,0.00971064814814815,37,7576,103.979737783075,2542,false
1df1ba2a7cfb217e8f4b3de1d3081a0b7109c139,1499754319,Tue Jul 11 16:25:19 2017 +1000,false,1,2,2,0.726962581335397,27,15,1069.5,48,3.59708333333333,62,7574.5,7.27372307089122,2541,true
7637aa517e8f2ff9da62ba86517eb834c82780c0,1499749204,Tue Jul 11 15:00:04 2017 +1000,false,4,25,42,4.42046177955824,382,340,487.261904761905,48,38.6055696097883,986,7628.5,1.00143869298796,1985,true
cd5a59dc0baeeddda49da769cafcf10fabdb6b9f,1499747543,Mon Jul 10 21:32:23 2017 -0700,false,1,1,1,0,0,0,51,1,23.1152662037037,1,124,1.04326145289384,78,false
2b35f18d47025b9d08de58a30ad0ef1a3a634b03,1499747358,Mon Jul 10 21:29:18 2017 -0700,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
07d4113a82ea416ea636552f182426eb584bac78,1499747356,Mon Jul 10 21:29:16 2017 -0700,false,2,3,3,1.00776357916345,144,141,618.333333333333,48,2.58283179012346,55,122,25.9822867074411,77,false
168c76781692b678c8adeb734173a7ebb53eba55,1499746646,Mon Jul 10 21:17:26 2017 -0700,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
53af6b6bb5817f10beb750d0375300d63a02a02e,1499746199,Mon Jul 10 21:09:59 2017 -0700,false,1,1,1,0,0,0,894,48,0.0135300925925926,24,120,74.9093242087254,32,false
1c3916f437ffa185c03fccea132e23adb9ceaa50,1499745030,Mon Jul 10 20:50:30 2017 -0700,false,1,1,1,0,4,4,889,48,7.00606481481482,23,119,1.14273347826949,31,false
15fafbada7cdd1a1665879009a09ce40a16184b1,1499739613,Mon Jul 10 19:20:13 2017 -0700,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
b365c3a0d14a2d290b9d36e334ca7ea581b011aa,1499739578,Tue Jul 11 12:19:38 2017 +1000,false,1,8,10,2.11807249374706,42,96,296.9,48,22.8102407407407,164,7602.5,18.9251688294719,1440,true
4d977a5f6c23276a0ca5a14b42db935df6742aa6,1499738686,Tue Jul 11 12:04:46 2017 +1000,false,1,5,11,1.89486474627326,289,68,504.090909090909,48,17.7026694023569,291,7592,1.00826416629108,1430,true
ff2e2e98a839c13116bdd522e52cf4142b2fa78c,1499688613,Mon Jul 10 22:10:13 2017 +1000,false,1,4,8,1.54432041055094,289,247,515,48,14.0823075810185,225,7582.5,1.02841304011299,1419,true
047e48117ea56bacb54869a20d52ab6d5dab138f,1499686693,Mon Jul 10 14:38:13 2017 +0300,false,1,1,3,1.37095059445467,5,5,300,48,0.0239699074074074,48,3156,26.4949299855142,567,false
74530667ff280169587628a32378f07e5a75be25,1499686081,Mon Jul 10 14:28:01 2017 +0300,false,1,1,1,0,0,3,3279,48,0.014837962962963,129,3154,68.3946957878315,564,false
eceb4bbebdea8b086a0d17bc9f0d97855f845dcc,1499685558,Mon Jul 10 21:19:18 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
569a17a4f61a98215454e6d0564fb7c22ac3ee2b,1499685311,Mon Jul 10 21:15:11 2017 +1000,false,1,1,1,0,7,0,1082,45,18.9082638888889,84,7573,1.05288692848145,2539,false
fd0bb56239e99c4aa8e0642aef87945a4bf21a2f,1499685015,Mon Jul 10 21:10:15 2017 +1000,false,1,1,1,0,48,0,0,1,0,0,7578,0,2543,false
8d36045e54d2adda66e8d036bde6744ece8c6b9f,1499684816,Mon Jul 10 14:06:56 2017 +0300,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
f830f9c7b2a0cce8e44e43c1bae89f1a01fdbcc4,1499684799,Mon Jul 10 14:06:39 2017 +0300,false,1,2,2,0.773226674287635,0,0,3161,48,0.00204861111111111,268,3152.5,367.101694915254,563,false
83939f7d38a254022e73ad365e6d375a11871189,1499684622,Mon Jul 10 14:03:42 2017 +0300,false,1,7,10,3.10896084575183,37,0,1033.3,48,15.6225601851852,468,3146.5,1.00711322347612,561,true
4a07044d2d4a3d5fccacb57b35f07b0aaa55b3df,1499682137,Mon Jul 10 20:22:17 2017 +1000,false,1,1,1,0,79,0,0,1,0,0,7577,0,1159,false
d574745b46f0c5bc232b85d35ba69b78284334f1,1499670662,Mon Jul 10 10:11:02 2017 +0300,false,1,2,2,0.991076059838222,10,1,3140.5,48,2.6932349537037,264,3140.5,1.27474748524641,551,false
c3bbee115e880450b3d48bd3a246d291fe074688,1499649118,Mon Jul 10 11:11:58 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31d2a773fcea781591f366f4a0851d2ae3cace21,1499649084,Mon Jul 10 11:11:24 2017 +1000,false,1,1,1,0,0,1,231,48,0.0512268518518518,8,7572,20.5210122006326,2,false
155a16efe1680015f8032439b5a2e9e5015139e3,1499644658,Mon Jul 10 08:57:38 2017 +0900,true,1,2,3,1.43396191704156,35,30,262,48,3.09816743827161,18,8972,1.17881858894949,118,true
dc095dcb5af741fb844b93287b8b480d959528f9,1499611080,Sun Jul 9 07:38:00 2017 -0700,true,1,1,1,0,51,7,151,48,3.10340277777778,6,11,1.32222694622838,0,false
d99b34e8f0a772361ac2c324d34ea341adefdb8d,1499610891,Sun Jul 9 07:34:51 2017 -0700,true,1,1,1,0,1,1,77,43,123.435798611111,2,0,0,0,false
dd5c77b54d77c6b7528f88ce2a62161e9a97b7ef,1499551009,Sun Jul 9 06:56:49 2017 +0900,true,1,1,1,0,0,0,117,45,7.00429398148148,1,8970,1.14276956430497,115,false
5468826ab3671a91eec6714afe739f2c2fbc86ef,1499508359,Sat Jul 8 13:05:59 2017 +0300,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
c592340b24c9bb10bdf4f2f5627f27676802dee0,1499508308,Sat Jul 8 13:05:08 2017 +0300,false,1,2,2,0.985228136034252,24,7,811.5,43,122.24849537037,45,3138.5,1.00613504483411,492,true
8d8069e27393f00480aeca058dbe4d4d4c3f732f,1499502738,Sat Jul 8 11:32:18 2017 +0300,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
e316d31a8d879d904ed348c58f6bae38b3593501,1499500714,Sat Jul 8 10:58:34 2017 +0300,false,1,1,4,0.739397381146423,39,13,380.25,48,0.882037037037037,69,3135.5,1.59048918748688,549,true
4459f98504a1f2a99d08f24721b6981fc2e32264,1499495594,Sat Jul 8 09:33:14 2017 +0300,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64d5cea695b809be4106770d92fea6ab17e935c1,1499474555,Fri Jul 7 20:42:35 2017 -0400,false,1,1,1,0,0,0,274,48,0.103136574074074,11,1763,10.6958814947817,25,false
adb420b427c1e1d53703bc30d40a9e0c0bfae740,1499472651,Fri Jul 7 20:10:51 2017 -0400,false,1,1,1,0,0,0,49,45,0.028275462962963,21,1762,36.3663528448629,24,false
df7e48d07145a0af9ea981b91924f7a24b52863b,1499470208,Fri Jul 7 19:30:08 2017 -0400,false,1,1,1,0,0,0,49,45,0.029212962962963,20,1761,35.2313787638669,23,false
ab8eb7ce0426e0d8671855f79eae0278ed6d39fe,1499467684,Fri Jul 7 18:48:04 2017 -0400,false,1,1,1,0,0,0,49,45,4.03721064814815,19,1760,1.24769576996402,22,false
518d52d6a29af3806c1f3b3bc8ee6ce72ee2066f,1499465644,Fri Jul 7 18:14:04 2017 -0400,false,1,1,1,0,0,0,268,48,0.189467592592593,10,1759,6.27794746487477,21,false
f0ed6205c3f0e48f533abd4ae7fa7cae4fd12ccc,1499449274,Fri Jul 7 13:41:14 2017 -0400,false,1,1,1,0,0,0,264,48,3.58296296296296,9,1758,1.27909861484391,20,false
bf0377806668fb12417e83e5ec737c79259d73e7,1499442735,Fri Jul 7 18:52:15 2017 +0300,false,1,1,1,0,1,1,3047,48,0.110381944444444,137,3133,10.0594526580686,545,true
5126891ba1edfc95367b7a11b59f3a0055cdb5ea,1499435936,Fri Jul 7 23:58:56 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
da0c13b39077f15abf7d507a4509b57e9a05db38,1499433198,Fri Jul 7 23:13:18 2017 +1000,false,1,2,2,0.993447238380203,48,65,3156.5,48,0.0238310185185185,261,7570.5,32.4715881495872,1411,false
5d7b2a69fb2e36d01403dd63986a455c1fbd8d5e,1499432058,Fri Jul 7 15:54:18 2017 +0300,false,1,1,1,0,1,0,451,48,3.3837037037037,59,3132,1.29553415061296,295,false
588659d590269b69bef2aa5859ec3ea1f77ca189,1499431139,Fri Jul 7 15:38:59 2017 +0300,false,1,2,2,1,40,26,3136.5,48,0.00363425925925926,259,3130.5,207.369426751592,544,true
a49e8497da3034dfada929c2aece4c2515b0f20c,1499430825,Fri Jul 7 22:33:45 2017 +1000,false,1,2,2,0.987137774372186,40,38,3135.5,48,3.20335069444444,257,7568.5,1.24266488046669,1409,true
d7b0e0fb5644c0e393c1e3846741a2431e9a2d05,1499430336,Fri Jul 7 22:25:36 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
caaae85a8774b48f4f3db2067442e900c727a818,1499427933,Fri Jul 7 21:45:33 2017 +1000,false,1,1,1,0,3,0,321,48,1.07993055555556,11,7567,1.92598546717253,2538,false
4407e461021a09dd88acb8a63689abebb01756ad,1499425633,Fri Jul 7 14:07:13 2017 +0300,false,1,1,1,0,3,2,573,48,3.30934027777778,33,3129,1.30217503068965,294,false
b239879854d41ff7d2441cddabc1617a1fe96b4b,1499424506,Fri Jul 7 13:48:26 2017 +0300,false,1,1,4,0.850151425447994,39,8,365.25,48,0.842008101851852,65,3126.5,1.30012456536011,542,false
c9144793e4eafe269a71d333eb3c40b5d220a0d3,1499422440,Fri Jul 7 13:14:00 2017 +0300,false,1,1,3,1.12727289468567,24,2,370.666666666667,48,3.27238425925926,48,3123,1.18674796805478,538,true
7478aa13230f7cde2eb27c6efc2a4f92d1b93ad6,1499411427,Fri Jul 7 17:10:27 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9bb4d18bc6cdb54ea6a35aebe1c57ccf62a9cb3b,1499411307,Fri Jul 7 17:08:27 2017 +1000,false,1,1,1,0,3,1,216,48,0.00420138888888889,6,7566,239.01652892562,1407,true
e80267c7156126f36f8055fde47ccf871b68e2de,1499410944,Fri Jul 7 17:02:24 2017 +1000,false,2,3,3,1.5488337328725,90,9,538,48,1.09735725308642,73,7564,4.28945624593855,1406,true
cec7aebca7507182710133289343f72af503dd89,1499401604,Fri Jul 7 14:26:44 2017 +1000,false,2,2,2,0.89929160114114,44,0,415.5,48,3.03122685185185,29,7561.5,1.24742456987071,1404,true
80df329bab891ce44153f4265f558afedfed618c,1499385398,Fri Jul 7 09:56:38 2017 +1000,true,2,5,5,1.24192464859336,111,0,185,45,25.5509953703704,467,5,1.12113203869187,6,true
03c4c87b030b81134fc0d73c377a0a39a8b6502d,1499371741,Thu Jul 6 23:09:01 2017 +0300,false,1,1,1,0,6,1,496,48,0.327071759259259,9,3121,4.05743303018507,4,true
c050c7c2e8251d6b4f12d21301eb7223840d4e01,1499343482,Thu Jul 6 07:18:02 2017 -0500,true,1,1,1,0,8,12,502,48,0.0062037037037037,8,8969,162.194029850746,114,true
7a091e5166dcdc3f1606a22e5b9716861f95d283,1499342946,Thu Jul 6 07:09:06 2017 -0500,true,1,4,4,0.897726360605106,93,65,523.25,48,3.01120659722222,14,8966.5,1.12797102352686,113,true
428ee59c4fd0b5367345cc6e92095a5a2f5f1bb1,1499341014,Thu Jul 6 21:36:54 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
be2277daafb3c65c54bfd65ca9cd0b76c5a24ff0,1499336360,Thu Jul 6 20:19:20 2017 +1000,false,1,3,3,1.32721853675649,18,5,449.666666666667,48,1.29283950617284,141,7559,1.34418829645737,1158,true
e849da4ff1843030a1f0caaae261eaf5e275c583,1499335368,Thu Jul 6 20:02:48 2017 +1000,false,2,3,4,1.42177098797361,20,4,209.75,48,1.14881076388889,52,7555.5,7.89495061566383,1403,true
0114d78d36b3004b3ece9d049fc9b52176b9eefd,1499334627,Thu Jul 6 19:50:27 2017 +1000,false,2,4,4,1.43662451286351,97,7,184.75,48,1.39577546296296,25,7551.5,1.26566637625345,1401,true
290dbfd381e2861866430d33173f4ef161552138,1499329351,Thu Jul 6 18:22:31 2017 +1000,false,2,3,4,1.84549842867123,44,4,157.5,48,0.305792824074074,18,7547.5,1.96086420830217,1399,true
5d23ab21b9e53f392172fa45c7f992577f355d02,1499326603,Thu Jul 6 03:36:43 2017 -0400,true,1,1,1,0,1,0,156,48,2.06591435185185,4,0,0,0,false
44530212ee76ace6aee77e58ee8ff2794c45357b,1499320608,Thu Jul 6 15:56:48 2017 +1000,false,2,2,2,0.995102271264169,38,22,244.5,48,0.012974537037037,7,7544.5,58.8055307760928,1396,true
b2fca6ebd59db397f0c6a3c7776f339116a1c367,1499319487,Thu Jul 6 15:38:07 2017 +1000,false,2,3,4,1.80539113049537,126,8,91.75,48,0.0323321759259259,5,7541.5,10.6652944335064,1395,true
032df1c5d12b6bccc1b9db11c4602d540c359967,1499313900,Thu Jul 6 14:05:00 2017 +1000,false,2,2,2,0.107403770068527,76,18,132,48,0.714814814814815,3,7538.5,2.04922279792746,1392,true
2963374ccbc651aab065d7408da65f8472039ab9,1499294246,Thu Jul 6 01:37:26 2017 +0300,false,1,1,1,0,3,0,479,48,0.00130787037037037,6,3120,765.601769911504,3,true
6dd0adc74a40d5cea05b1915139b818a87b71f47,1499294133,Thu Jul 6 01:35:33 2017 +0300,false,1,1,1,0,2,0,474,48,0.0393055555555556,5,3119,26.4416961130742,2,true
d748d994ca5e9689c7b17bcb6ff17f8f64ba7372,1499290737,Thu Jul 6 00:38:57 2017 +0300,false,1,2,2,0.979868756651153,2,1,257,48,2.82134259259259,5,3117.5,1.21386435508776,1,false
e975f7c86e301ee567f449e91d094bd7de42d2e0,1499252140,Wed Jul 5 20:55:40 2017 +1000,false,2,2,3,1.18897250696517,86,12,120,48,0.452195216049383,11,7536,1.75801546915857,1391,true
38dd52f8b93a910bc5185e44439e0386836a78c8,1499247365,Wed Jul 5 19:36:05 2017 +1000,false,1,2,2,0.804252235901642,76,0,0,1,0,0,7533.5,0,1390,true
dfdeaae60ea20cdebe56a356a04e089847d4b215,1499169211,Tue Jul 4 21:53:31 2017 +1000,false,1,2,2,0.366578012553346,40,1,523,48,0.17541087962963,48,7531.5,56.0232400541189,1155,true
ed467bacaa2aba7fb33908c881cd63d6e272438a,1499168405,Tue Jul 4 21:40:05 2017 +1000,false,2,5,6,1.88569570912196,81,19,769.5,48,19.9299382716049,272,7527.5,2.30389808815249,1153,true
c81f61375b58c90423e4d8113deb65c39137e364,1499166248,Tue Jul 4 21:04:08 2017 +1000,false,1,1,1,0,2,13,588,48,0.307199074074074,17,7524,4.25521814482707,1387,true
4a4408118808ee74f74f2d578aba1b4dd3902145,1499148108,Tue Jul 4 01:01:48 2017 -0500,true,1,4,5,1.58165440360869,133,120,150.8,48,0.513872685185185,11,8962,4.81960297626293,109,true
fde081a6e80c8135c3e8aa5c05bdd031645034fb,1499145272,Tue Jul 4 15:14:32 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14d767d4ca4cbf3795003122d9c2679126a2f10a,1499145189,Tue Jul 4 15:13:09 2017 +1000,false,3,8,13,2.63724140825676,92,109,230.384615384615,48,0.377457264957265,176,7517,3.17382257189818,1148,false
